T1,T2,T3,position
0.1728,0.3888,0.4384,55317602.000
0.4431,0.1812,0.3757,55357250.000
0.4431,0.1812,0.3757,55371104.000
0.4227,0.1968,0.3805,55386298.000
0.2757,0.1968,0.5275,55389170.000
0.2757,0.1968,0.5275,55390750.000
0.282,0.195,0.523,55391069.000
0.282,0.195,0.523,55415034.000
0.174,0.163,0.663,55416148.000
0.174,0.163,0.663,55437488.000
0.174,0.163,0.663,55440952.000
0.1652,0.1682,0.6666,55449391.000
0.2012,0.1362,0.6626,55483128.000
0.1932,0.1442,0.6626,55485940.000
0.1932,0.1442,0.6626,55487702.000
0.2102,0.0938,0.696,55491357.000
0.2102,0.0938,0.696,55501431.000
0.1542,0.1498,0.696,55532747.000
0.147,0.1674,0.6856,55556719.000
0.2184,0.2321,0.5495,55557855.000
0.2184,0.2321,0.5495,55569097.000
0.3493,0.2828,0.3679,55571520.000
0.3493,0.2828,0.3679,55575405.000
0.2445,0.4532,0.3023,55577423.000
0.2348,0.4802,0.285,55579005.000
0.193,0.5052,0.3018,55581345.000
0.2196,0.4314,0.349,55606250.000
0.2196,0.4314,0.349,55606925.000
0.2196,0.4314,0.349,55612729.000
0.2932,0.3546,0.3522,55619046.000
0.2932,0.3546,0.3522,55647136.000
0.3151,0.353,0.3319,55648285.000
0.3151,0.353,0.3319,55653451.000
0.3151,0.353,0.3319,55659849.000
0.2932,0.3546,0.3522,55662268.000
0.2932,0.3546,0.3522,55667509.000
0.2932,0.3546,0.3522,55714335.000
0.2768,0.3684,0.3548,55740377.000
0.2999,0.3645,0.3356,55741847.000
0.2999,0.3645,0.3356,55755836.000
0.2999,0.3645,0.3356,55784449.000
0.2999,0.3645,0.3356,55795031.000
0.354,0.3304,0.3156,55809717.000
0.354,0.3304,0.3156,55823979.000
0.354,0.3304,0.3156,55827372.000
0.378,0.3319,0.2901,55827608.000
0.432,0.2873,0.2807,55837582.000
0.435,0.2853,0.2797,55840940.000
0.3328,0.3757,0.2915,55841269.000
0.3126,0.3689,0.3185,55850536.000
0.3251,0.4114,0.2635,55861327.000
0.3009,0.351,0.3481,55876025.000
0.2622,0.4174,0.3204,55886231.000
0.2622,0.4174,0.3204,55893240.000
0.3026,0.3922,0.3052,55900109.000
0.2855,0.4246,0.2899,55915298.000
0.2707,0.235,0.4943,55918354.000
0.2398,0.2546,0.5056,55941042.000
0.371,0.282,0.347,55943923.000
0.371,0.282,0.347,55947787.000
0.366,0.255,0.379,55948104.000
0.384,0.255,0.361,55953833.000
0.399,0.285,0.316,55969977.000
0.399,0.285,0.316,55970754.000
0.4105,0.255,0.3345,55980589.000
0.3955,0.255,0.3495,55991687.000
0.4105,0.255,0.3345,56001182.000
0.4105,0.255,0.3345,56002257.000
0.4235,0.255,0.3215,56010773.000
0.4695,0.297,0.2335,56012805.000
0.4695,0.297,0.2335,56032515.000
0.604,0.037,0.359,56034728.000
0.604,0.037,0.359,56038142.000
0.604,0.037,0.359,56053067.000
0.601,0.036,0.363,56058735.000
0.601,0.036,0.363,56071332.000
0.595,0.034,0.371,56099115.000
0.655,0.011,0.334,56124142.000
0.607,0.13,0.263,56131631.000
0.607,0.17,0.223,56142070.000
0.2648,0.5036,0.2316,56142711.000
0.2648,0.5036,0.2316,56146823.000
0.2648,0.5036,0.2316,56147388.000
0.4754,0.2824,0.2422,56166643.000
0.4754,0.2824,0.2422,56167691.000
0.4754,0.2824,0.2422,56199935.000
0.473,0.276,0.251,56206540.000
0.499,0.151,0.35,56227516.000
0.498,0.215,0.287,56247327.000
0.498,0.215,0.287,56248441.000
0.4954,0.2168,0.2878,56255831.000
0.4954,0.2168,0.2878,56270579.000
0.4954,0.2168,0.2878,56275855.000
0.4954,0.2168,0.2878,56276542.000
0.4628,0.3268,0.2104,56280892.000
0.4628,0.3268,0.2104,56306125.000
0.4628,0.3268,0.2104,56308340.000
0.4628,0.3268,0.2104,56312717.000
0.4628,0.3268,0.2104,56322526.000
0.4628,0.3268,0.2104,56340891.000
0.4628,0.3268,0.2104,56341866.000
0.464,0.3312,0.2048,56341871.000
0.464,0.3312,0.2048,56357052.000
0.458,0.3408,0.2012,56380718.000
0.457,0.3418,0.2012,56382512.000
0.457,0.3418,0.2012,56382657.000
0.457,0.3418,0.2012,56408710.000
0.457,0.3418,0.2012,56411658.000
0.454,0.3466,0.1994,56412339.000
0.454,0.3466,0.1994,56418928.000
0.4456,0.3442,0.2102,56460126.000
0.451,0.3514,0.1976,56471742.000
0.4288,0.3236,0.2476,56493093.000
0.4288,0.3236,0.2476,56497834.000
0.4288,0.3236,0.2476,56502892.000
0.3912,0.3152,0.2936,56519113.000
0.3966,0.3044,0.299,56523816.000
0.3966,0.3044,0.299,56526138.000
0.406,0.2672,0.3268,56526576.000
0.3657,0.2676,0.3667,56573676.000
0.3652,0.2306,0.4042,56576220.000
0.3712,0.2484,0.3804,56585901.000
0.3616,0.27,0.3684,56605858.000
0.3555,0.2794,0.3651,56609985.000
0.3185,0.2732,0.4083,56630799.000
0.3293,0.3236,0.3471,56633102.000
0.3293,0.3236,0.3471,56647169.000
0.3233,0.3196,0.3571,56648819.000
0.3233,0.3196,0.3571,56660652.000
0.3071,0.355,0.3379,56669264.000
0.244,0.2978,0.4582,56670391.000
0.3281,0.299,0.3729,56677235.000
0.3281,0.299,0.3729,56682761.000
0.3301,0.299,0.3709,56691557.000
0.3301,0.299,0.3709,56692286.000
0.3301,0.299,0.3709,56692468.000
0.3566,0.367,0.2764,56710766.000
0.3931,0.322,0.2849,56715538.000
0.3617,0.3024,0.3359,56728964.000
0.3617,0.3024,0.3359,56737580.000
0.3617,0.3024,0.3359,56748587.000
0.3668,0.2946,0.3386,56762751.000
0.3668,0.2946,0.3386,56767532.000
0.3664,0.3402,0.2934,56772336.000
0.3664,0.3402,0.2934,56774014.000
0.3664,0.3402,0.2934,56805552.000
0.3568,0.329,0.3142,56807734.000
0.3568,0.329,0.3142,56825271.000
0.3639,0.314,0.3221,56831444.000
0.3731,0.3036,0.3233,56832898.000
0.3718,0.3037,0.3245,56835902.000
0.3718,0.3037,0.3245,56856014.000
0.3816,0.3196,0.2988,56861726.000
0.3816,0.3196,0.2988,56873784.000
0.3816,0.3196,0.2988,56886653.000
0.3816,0.3196,0.2988,56894936.000
0.3816,0.3196,0.2988,56896246.000
0.3755,0.3142,0.3103,56896356.000
0.3569,0.3278,0.3153,56900251.000
0.3662,0.321,0.3128,56908052.000
0.3755,0.3142,0.3103,56945187.000
0.2739,0.2166,0.5095,56946468.000
0.2739,0.2166,0.5095,56954745.000
0.3118,0.274,0.4142,56979382.000
0.2846,0.246,0.4694,56979876.000
0.2846,0.246,0.4694,56981486.000
0.2846,0.246,0.4694,56987464.000
0.2846,0.246,0.4694,57003049.000
0.2846,0.246,0.4694,57004207.000
0.2892,0.254,0.4568,57017620.000
0.2892,0.254,0.4568,57027857.000
0.286,0.2574,0.4566,57047828.000
0.286,0.2574,0.4566,57075144.000
0.286,0.2574,0.4566,57075163.000
0.2572,0.2646,0.4782,57080197.000
0.2636,0.2918,0.4446,57082319.000
0.2504,0.249,0.5006,57084194.000
0.2462,0.2462,0.5076,57088676.000
0.2906,0.3,0.4094,57091563.000
0.3106,0.3266,0.3628,57092919.000
0.319,0.3302,0.3508,57099986.000
0.3464,0.315,0.3386,57104682.000
0.3464,0.315,0.3386,57106030.000
0.3464,0.315,0.3386,57114611.000
0.3584,0.3146,0.327,57117716.000
0.3614,0.3176,0.321,57122776.000
0.3281,0.3047,0.3672,57123134.000
0.3281,0.3047,0.3672,57137058.000
0.3281,0.3047,0.3672,57141136.000
0.3281,0.3047,0.3672,57150340.000
0.3481,0.2927,0.3592,57157185.000
0.3585,0.3007,0.3408,57165509.000
0.3585,0.3007,0.3408,57166154.000
0.3385,0.3127,0.3488,57174390.000
0.3385,0.3127,0.3488,57180134.000
0.337,0.3086,0.3544,57184812.000
0.337,0.3086,0.3544,57188794.000
0.337,0.3086,0.3544,57188988.000
0.317,0.3106,0.3724,57234266.000
0.3076,0.3134,0.379,57236610.000
0.3076,0.3134,0.379,57268486.000
0.317,0.317,0.366,57279178.000
0.306,0.298,0.396,57295530.000
0.313,0.321,0.366,57304638.000
0.313,0.321,0.366,57307577.000
0.313,0.321,0.366,57313665.000
0.317,0.313,0.37,57320337.000
0.309,0.321,0.37,57323712.000
0.309,0.321,0.37,57331714.000
0.328,0.317,0.355,57350300.000
0.345,0.325,0.33,57350720.000
0.328,0.317,0.355,57392755.000
0.2344,0.2564,0.5092,57394542.000
0.2638,0.2534,0.4828,57398490.000
0.2662,0.2378,0.496,57410548.000
0.2642,0.231,0.5048,57415086.000
0.2602,0.235,0.5048,57423816.000
0.358,0.241,0.401,57430691.000
0.351,0.24,0.409,57432682.000
0.351,0.24,0.409,57433475.000
0.351,0.24,0.409,57453925.000
0.375,0.262,0.363,57454585.000
0.375,0.262,0.363,57455421.000
0.371,0.262,0.367,57477754.000
0.371,0.262,0.367,57489426.000
0.3972,0.2664,0.3364,57498257.000
0.3662,0.2594,0.3744,57518095.000
0.3672,0.2684,0.3644,57518617.000
0.3672,0.2684,0.3644,57518678.000
0.3445,0.248,0.4075,57531442.000
0.3455,0.2755,0.379,57547610.000
0.3485,0.279,0.3725,57551468.000
0.3666,0.2932,0.3402,57558031.000
0.3666,0.2932,0.3402,57562018.000
0.3666,0.2932,0.3402,57562124.000
0.4179,0.3328,0.2493,57565408.000
0.3717,0.3385,0.2898,57575001.000
0.3784,0.333,0.2886,57581487.000
0.3918,0.322,0.2862,57597294.000
0.3918,0.322,0.2862,57606576.000
0.4018,0.317,0.2812,57619963.000
0.3951,0.3225,0.2824,57620265.000
0.3951,0.3225,0.2824,57623851.000
0.3951,0.3225,0.2824,57626165.000
0.3951,0.3225,0.2824,57630813.000
0.3951,0.3225,0.2824,57636077.000
0.3902,0.3237,0.2861,57654339.000
0.3902,0.3237,0.2861,57657940.000
0.3902,0.3237,0.2861,57673880.000
0.4104,0.3052,0.2844,57695468.000
0.4286,0.2184,0.353,57696551.000
0.4286,0.2184,0.353,57704039.000
0.4286,0.2184,0.353,57708502.000
0.4202,0.231,0.3488,57713677.000
0.4202,0.231,0.3488,57721594.000
0.429,0.2688,0.3022,57750216.000
0.4042,0.2996,0.2962,57762526.000
0.4042,0.2996,0.2962,57773893.000
0.4042,0.2996,0.2962,57775769.000
0.4042,0.2996,0.2962,57789275.000
0.4174,0.286,0.2966,57792831.000
0.4177,0.2864,0.2959,57805031.000
0.3259,0.273,0.4011,57836900.000
0.3239,0.2828,0.3933,57840003.000
0.3395,0.309,0.3515,57846284.000
0.3435,0.31,0.3465,57859387.000
0.3395,0.309,0.3515,57859551.000
0.3935,0.2806,0.3259,57862386.000
0.3691,0.2702,0.3607,57866858.000
0.3691,0.2702,0.3607,57875538.000
0.4291,0.2444,0.3265,57875942.000
0.4291,0.2444,0.3265,57884756.000
0.515,0.2232,0.2618,57886715.000
0.462,0.262,0.276,57896210.000
0.462,0.262,0.276,57908640.000
0.462,0.262,0.276,57914343.000
0.5148,0.2204,0.2648,57926303.000
0.4031,0.2215,0.3754,57928100.000
0.4502,0.262,0.2878,57931102.000
0.3122,0.3138,0.374,57932125.000
0.3374,0.3126,0.35,57961254.000
0.3374,0.3126,0.35,57962975.000
0.3174,0.3286,0.354,57966475.000
0.3434,0.2946,0.362,57975263.000
0.3226,0.345,0.3324,57982461.000
0.3226,0.345,0.3324,57989434.000
0.3226,0.345,0.3324,58000180.000
0.3226,0.345,0.3324,58007673.000
0.3226,0.345,0.3324,58018161.000
0.3534,0.3658,0.2808,58039203.000
0.537,0.277,0.186,58047431.000
0.573,0.245,0.182,58049636.000
0.527,0.271,0.202,58052032.000
0.527,0.271,0.202,58062839.000
0.5198,0.259,0.2212,58071020.000
0.5826,0.2486,0.1688,58077965.000
0.585,0.244,0.171,58103118.000
0.4582,0.2664,0.2754,58109032.000
0.4038,0.2804,0.3158,58111805.000
0.4038,0.2804,0.3158,58112552.000
0.4452,0.2948,0.26,58126420.000
0.4452,0.2948,0.26,58141644.000
0.4156,0.2508,0.3336,58146334.000
0.4144,0.2812,0.3044,58153126.000
0.4144,0.2812,0.3044,58157338.000
0.4034,0.2842,0.3124,58171958.000
0.401,0.293,0.306,58195763.000
0.4314,0.2962,0.2724,58200392.000
0.4338,0.2874,0.2788,58210788.000
0.431,0.3038,0.2652,58211873.000
0.4064,0.2926,0.301,58227570.000
0.4064,0.2926,0.301,58235921.000
0.3952,0.2854,0.3194,58236725.000
0.431,0.3038,0.2652,58251355.000
0.431,0.3038,0.2652,58259200.000
0.479,0.2926,0.2284,58261549.000
0.4302,0.2998,0.27,58268534.000
0.4272,0.3018,0.271,58315275.000
0.4272,0.3018,0.271,58321834.000
0.4256,0.3114,0.263,58323431.000
0.4048,0.341,0.2542,58326829.000
0.4048,0.341,0.2542,58332707.000
0.361,0.3266,0.3124,58348533.000
0.365,0.3266,0.3084,58349810.000
0.331,0.337,0.332,58381901.000
0.335,0.343,0.322,58382795.000
0.335,0.343,0.322,58437015.000
0.335,0.343,0.322,58464349.000
0.335,0.343,0.322,58464796.000
0.3186,0.3257,0.3557,58477275.000
0.3186,0.3257,0.3557,58491327.000
0.3186,0.3257,0.3557,58505845.000
0.3186,0.3257,0.3557,58510323.000
0.267,0.3748,0.3582,58524494.000
0.267,0.3748,0.3582,58528799.000
0.2526,0.3736,0.3738,58531025.000
0.2526,0.3736,0.3738,58537460.000
0.2316,0.3306,0.4378,58550226.000
0.2316,0.3306,0.4378,58568793.000
0.2288,0.3398,0.4314,58571279.000
0.2288,0.3398,0.4314,58572980.000
0.273,0.296,0.431,58581864.000
0.273,0.296,0.431,58588750.000
0.275,0.3,0.425,58596450.000
0.275,0.3,0.425,58597798.000
0.275,0.3,0.425,58598245.000
0.275,0.3,0.425,58605470.000
0.275,0.3,0.425,58612624.000
0.257,0.273,0.47,58623307.000
0.257,0.273,0.47,58635589.000
0.2506,0.2346,0.5148,58645587.000
0.2506,0.2346,0.5148,58658388.000
0.2506,0.2346,0.5148,58672735.000
0.3036,0.2306,0.4658,58678908.000
0.3052,0.2482,0.4466,58691807.000
0.3052,0.2482,0.4466,58714250.000
0.301,0.231,0.468,58718625.000
0.301,0.231,0.468,58725170.000
0.2358,0.2658,0.4984,58741618.000
0.2358,0.2658,0.4984,58744539.000
0.2358,0.2658,0.4984,58749195.000
0.2472,0.2972,0.4556,58763273.000
0.2472,0.2972,0.4556,58764824.000
0.2472,0.2972,0.4556,58766962.000
0.2472,0.2972,0.4556,58769309.000
0.2492,0.3252,0.4256,58770225.000
0.2492,0.3252,0.4256,58778820.000
0.25,0.338,0.412,58779448.000
0.238,0.278,0.484,58781867.000
0.2254,0.3082,0.4664,58782491.000
0.185,0.257,0.558,58793278.000
0.185,0.257,0.558,58797503.000
0.165,0.257,0.578,58805333.000
0.169,0.259,0.572,58806203.000
0.169,0.259,0.572,58806207.000
0.169,0.259,0.572,58810534.000
0.169,0.259,0.572,58813439.000
0.169,0.259,0.572,58815761.000
0.163,0.265,0.572,58815859.000
0.186,0.246,0.568,58826674.000
0.186,0.246,0.568,58828082.000
0.186,0.246,0.568,58841375.000
0.204,0.222,0.574,58845849.000
0.187,0.173,0.64,58848602.000
0.203,0.209,0.588,58850412.000
0.203,0.209,0.588,58857003.000
0.2144,0.2054,0.5802,58867826.000
0.2144,0.2054,0.5802,58880971.000
0.2551,0.2001,0.5448,58889578.000
0.2561,0.1871,0.5568,58889716.000
0.2581,0.1861,0.5558,58913072.000
0.2341,0.1871,0.5788,58920926.000
0.272,0.219,0.509,58923754.000
0.272,0.219,0.509,58923809.000
0.272,0.219,0.509,58932615.000
0.273,0.223,0.504,58936615.000
0.2698,0.2398,0.4904,58938997.000
0.2698,0.2398,0.4904,58947290.000
0.2788,0.2648,0.4564,58958680.000
0.2788,0.2648,0.4564,58965318.000
0.2649,0.2979,0.4372,59054738.000
0.2361,0.2591,0.5048,59062825.000
0.2361,0.2591,0.5048,59064570.000
0.2419,0.3019,0.4562,59078443.000
0.2419,0.3019,0.4562,59081082.000
0.2439,0.2719,0.4842,59089111.000
0.2499,0.2679,0.4822,59097401.000
0.2499,0.2679,0.4822,59100889.000
0.2499,0.2679,0.4822,59133290.000
0.3327,0.2823,0.385,59137855.000
0.3455,0.2823,0.3722,59139314.000
0.2655,0.3081,0.4264,59151475.000
0.2914,0.2993,0.4093,59155325.000
0.2997,0.2771,0.4232,59165010.000
0.2721,0.2752,0.4527,59168352.000
0.2721,0.2752,0.4527,59177457.000
0.3025,0.3044,0.3931,59181675.000
0.286,0.3389,0.3751,59185697.000
0.286,0.3429,0.3711,59196318.000
0.2854,0.3608,0.3538,59197580.000
0.2854,0.3608,0.3538,59209718.000
0.2852,0.3558,0.359,59223636.000
0.2678,0.3726,0.3596,59240562.000
0.2678,0.3726,0.3596,59252980.000
0.2966,0.3414,0.362,59275968.000
0.2822,0.3534,0.3644,59286916.000
0.3182,0.3462,0.3356,59288850.000
0.3182,0.3462,0.3356,59313960.000
0.3328,0.318,0.3492,59314771.000
0.3328,0.318,0.3492,59324570.000
0.3328,0.318,0.3492,59328280.000
0.2848,0.2988,0.4164,59330672.000
0.2848,0.2988,0.4164,59332551.000
0.2572,0.3252,0.4176,59335873.000
0.2572,0.3252,0.4176,59337325.000
0.2548,0.3428,0.4024,59352959.000
0.2548,0.3428,0.4024,59355703.000
0.2548,0.3428,0.4024,59361488.000
0.2548,0.3428,0.4024,59391767.000
0.2548,0.3428,0.4024,59401611.000
0.2548,0.3428,0.4024,59421790.000
0.2448,0.3328,0.4224,59424235.000
0.2448,0.3328,0.4224,59443547.000
0.2908,0.3068,0.4024,59469613.000
0.2858,0.3018,0.4124,59474211.000
0.2692,0.2852,0.4456,59502607.000
0.2694,0.2854,0.4452,59523981.000
0.2694,0.2854,0.4452,59528118.000
0.2808,0.2968,0.4224,59547268.000
0.278,0.294,0.428,59552237.000
0.281,0.2574,0.4616,59557615.000
0.2854,0.2698,0.4448,59558070.000
0.311,0.3,0.389,59562882.000
0.2955,0.305,0.3995,59567799.000
0.321,0.299,0.38,59575723.000
0.321,0.299,0.38,59602792.000
0.321,0.299,0.38,59604093.000
0.321,0.299,0.38,59607547.000
0.321,0.299,0.38,59616650.000
0.321,0.299,0.38,59634614.000
0.3136,0.2702,0.4162,59674434.000
0.3064,0.2798,0.4138,59689999.000
0.282,0.2718,0.4462,59695391.000
0.282,0.2718,0.4462,59700239.000
0.282,0.2718,0.4462,59703756.000
0.282,0.2718,0.4462,59716012.000
0.282,0.2718,0.4462,59717642.000
0.2568,0.2526,0.4906,59731272.000
0.2568,0.2526,0.4906,59748678.000
0.2568,0.2526,0.4906,59753158.000
0.2588,0.2526,0.4886,59764209.000
0.2644,0.2538,0.4818,59768419.000
0.2644,0.2538,0.4818,59784345.000
0.2712,0.2504,0.4784,59792282.000
0.2195,0.2169,0.5636,59797666.000
0.2183,0.2196,0.5621,59805828.000
0.3264,0.2823,0.3913,59806951.000
0.3264,0.2823,0.3913,59808231.000
0.3272,0.2948,0.378,59823796.000
0.3272,0.2948,0.378,59824583.000
0.3293,0.2909,0.3798,59825692.000
0.3293,0.2909,0.3798,59845747.000
0.3458,0.272,0.3822,59875802.000
0.344,0.3374,0.3186,59883806.000
0.3352,0.349,0.3158,59912183.000
0.3352,0.349,0.3158,59922903.000
0.3352,0.349,0.3158,59930825.000
0.3352,0.352,0.3128,59931262.000
0.338,0.368,0.294,59947256.000
0.338,0.368,0.294,59947723.000
0.338,0.368,0.294,59947797.000
0.338,0.368,0.294,59951791.000
0.3405,0.3475,0.312,59961925.000
0.3405,0.3475,0.312,59963518.000
0.3521,0.3431,0.3048,59978671.000
0.3596,0.3176,0.3228,59980489.000
0.3572,0.3092,0.3336,59987528.000
0.3572,0.3092,0.3336,59988280.000
0.3572,0.3092,0.3336,59993691.000
0.4094,0.2708,0.3198,60009856.000
0.258,0.253,0.489,60011558.000
0.257,0.245,0.498,60012093.000
0.2848,0.2348,0.4804,60012618.000
0.2848,0.2348,0.4804,60016707.000
0.114,0.118,0.768,60025406.000
0.114,0.118,0.768,60038495.000
0.114,0.118,0.768,60042652.000
0.114,0.118,0.768,60045088.000
0.168,0.202,0.63,60048253.000
0.168,0.202,0.63,60048426.000
0.17,0.195,0.635,60048934.000
0.17,0.195,0.635,60052234.000
0.17,0.195,0.635,60111079.000
0.188,0.223,0.589,60115804.000
0.188,0.223,0.589,60123770.000
0.188,0.223,0.589,60127771.000
0.188,0.223,0.589,60164267.000
0.196,0.249,0.555,60167482.000
0.2132,0.2502,0.5366,60173998.000
0.2132,0.2502,0.5366,60194885.000
0.2102,0.2452,0.5446,60201236.000
0.2102,0.2452,0.5446,60221754.000
0.2082,0.2492,0.5426,60231505.000
0.2082,0.2492,0.5426,60237603.000
0.2168,0.2498,0.5334,60273763.000
0.2032,0.2152,0.5816,60281509.000
0.2092,0.1972,0.5936,60281921.000
0.2092,0.2268,0.564,60286806.000
0.192,0.1746,0.6334,60288555.000
0.192,0.1746,0.6334,60297674.000
0.192,0.1746,0.6334,60306449.000
0.15,0.1662,0.6838,60314206.000
0.1512,0.1428,0.706,60315059.000
0.1716,0.1852,0.6432,60360739.000
0.1716,0.1852,0.6432,60366811.000
0.1716,0.1852,0.6432,60370622.000
0.1716,0.1852,0.6432,60376748.000
0.1716,0.1852,0.6432,60403224.000
0.1716,0.1852,0.6432,60403493.000
0.1902,0.1824,0.6274,60431774.000
0.1852,0.2142,0.6006,60457108.000
0.2112,0.2157,0.5731,60460343.000
0.2352,0.2678,0.497,60486102.000
0.2621,0.24,0.4979,60488284.000
0.2582,0.2262,0.5156,60493429.000
0.2926,0.2346,0.4728,60501227.000
0.2971,0.2396,0.4633,60510963.000
0.3043,0.2468,0.4489,60515915.000
0.3183,0.2628,0.4189,60537489.000
0.3183,0.2628,0.4189,60556691.000
0.3106,0.2616,0.4278,60564467.000
0.2936,0.2506,0.4558,60567232.000
0.3004,0.2644,0.4352,60575109.000
0.3064,0.2584,0.4352,60580330.000
0.3224,0.2622,0.4154,60592342.000
0.304,0.295,0.401,60646074.000
0.304,0.295,0.401,60701117.000
0.304,0.295,0.401,60708439.000
0.304,0.305,0.391,60713715.000
0.31,0.321,0.369,60715565.000
0.3296,0.3406,0.3298,60747213.000
0.302,0.334,0.364,60768841.000
0.302,0.334,0.364,60820951.000
0.2956,0.3276,0.3768,60826721.000
0.3116,0.3116,0.3768,60841513.000
0.2786,0.2516,0.4698,60847295.000
0.2986,0.2586,0.4428,60894115.000
0.2986,0.2586,0.4428,60895838.000
0.3026,0.2659,0.4315,60912431.000
0.3038,0.2742,0.422,60922576.000
0.3054,0.3079,0.3867,60949745.000
0.3054,0.3079,0.3867,60969232.000
0.3018,0.3101,0.3881,60972669.000
0.2958,0.3141,0.3901,60975767.000
0.3022,0.2943,0.4035,60987079.000
0.2606,0.2313,0.5081,60994823.000
0.2606,0.2313,0.5081,61007646.000
0.2884,0.2431,0.4685,61009576.000
0.298,0.2527,0.4493,61030497.000
0.306,0.2707,0.4233,61031324.000
0.2915,0.2843,0.4242,61040635.000
0.2915,0.2843,0.4242,61046637.000
0.2688,0.2809,0.4503,61051630.000
0.2837,0.2812,0.4351,61087413.000
0.2837,0.2812,0.4351,61094426.000
0.2877,0.2772,0.4351,61113978.000
0.2877,0.2772,0.4351,61119293.000
0.3023,0.272,0.4257,61144399.000
0.298,0.2772,0.4248,61147918.000
0.298,0.2772,0.4248,61165150.000
0.295,0.2592,0.4458,61169983.000
0.295,0.2592,0.4458,61196850.000
0.295,0.2592,0.4458,61218273.000
0.295,0.2592,0.4458,61219715.000
0.309,0.272,0.419,61227425.000
0.3312,0.2814,0.3874,61236193.000
0.3332,0.2934,0.3734,61257359.000
0.3332,0.2934,0.3734,61257792.000
0.3322,0.286,0.3818,61259350.000
0.3568,0.255,0.3882,61269972.000
0.3468,0.2446,0.4086,61281842.000
0.3468,0.2446,0.4086,61284378.000
0.3468,0.2446,0.4086,61291295.000
0.2902,0.2274,0.4824,61302435.000
0.2902,0.2274,0.4824,61308075.000
0.2902,0.2274,0.4824,61309000.000
0.2902,0.2274,0.4824,61321118.000
0.2902,0.2274,0.4824,61323109.000
0.31,0.2195,0.4705,61327361.000
0.31,0.2215,0.4685,61335668.000
0.308,0.2235,0.4685,61350347.000
0.31,0.2215,0.4685,61352372.000
0.31,0.2215,0.4685,61357624.000
0.31,0.2215,0.4685,61364586.000
0.31,0.2215,0.4685,61370315.000
0.301,0.214,0.485,61392716.000
0.301,0.214,0.485,61397336.000
0.3224,0.2198,0.4578,61403527.000
0.3244,0.2178,0.4578,61405546.000
0.3244,0.2178,0.4578,61409482.000
0.2798,0.2362,0.484,61410816.000
0.2808,0.2332,0.486,61413913.000
0.2808,0.2332,0.486,61419910.000
0.2808,0.2332,0.486,61469315.000
0.2808,0.2332,0.486,61476571.000
0.2678,0.2248,0.5074,61489926.000
0.2678,0.2248,0.5074,61517274.000
0.2464,0.2114,0.5422,61559256.000
0.2534,0.2114,0.5352,61561611.000
0.2606,0.231,0.5084,61574842.000
0.2088,0.2572,0.534,61578135.000
0.156,0.3064,0.5376,61586717.000
0.156,0.3084,0.5356,61589987.000
0.1772,0.3084,0.5144,61609900.000
0.1832,0.3024,0.5144,61613487.000
0.1832,0.3024,0.5144,61615275.000
0.188,0.3052,0.5068,61651075.000
0.194,0.3092,0.4968,61672326.000
0.1946,0.2986,0.5068,61682896.000
0.189,0.289,0.522,61685646.000
0.189,0.289,0.522,61694076.000
0.167,0.293,0.54,61717085.000
0.167,0.289,0.544,61740671.000
0.143,0.265,0.592,61745592.000
0.143,0.265,0.592,61749259.000
0.1745,0.2395,0.586,61755145.000
0.1745,0.2395,0.586,61782316.000
0.2371,0.3286,0.4343,61783895.000
0.2371,0.3286,0.4343,61785178.000
0.2291,0.3506,0.4203,61806571.000
0.2291,0.3506,0.4203,61846390.000
0.2291,0.3506,0.4203,61849414.000
0.2255,0.358,0.4165,61882972.000
0.2273,0.3746,0.3981,61905193.000
0.2383,0.3866,0.3751,61907528.000
0.2413,0.3636,0.3951,61907825.000
0.2569,0.3674,0.3757,61932006.000
0.232,0.417,0.351,61938234.000
0.183,0.411,0.406,61984351.000
0.1734,0.3928,0.4338,61987355.000
0.1734,0.3928,0.4338,62003355.000
0.2206,0.3636,0.4158,62006020.000
0.2206,0.3636,0.4158,62006774.000
0.2296,0.3666,0.4038,62013081.000
0.2322,0.3872,0.3806,62026765.000
0.2322,0.3872,0.3806,62028840.000
0.2199,0.3809,0.3992,62037261.000
0.2179,0.3849,0.3972,62061213.000
0.2458,0.4608,0.2934,62077555.000
0.2533,0.4541,0.2926,62104165.000
0.2589,0.417,0.3241,62104902.000
0.2589,0.417,0.3241,62105531.000
0.2589,0.417,0.3241,62114937.000
0.2447,0.4042,0.3511,62117514.000
0.2602,0.4127,0.3271,62138225.000
0.2602,0.4127,0.3271,62148165.000
0.2782,0.4007,0.3211,62169085.000
0.2782,0.4007,0.3211,62183230.000
0.2782,0.4007,0.3211,62194510.000
0.2662,0.3857,0.3481,62198688.000
0.2676,0.4021,0.3303,62213924.000
0.2668,0.3933,0.3399,62235444.000
0.223,0.4574,0.3196,62243864.000
0.2212,0.4752,0.3036,62247477.000
0.2242,0.4702,0.3056,62254993.000
0.3062,0.3802,0.3136,62260946.000
0.2702,0.4842,0.2456,62280023.000
0.2882,0.4282,0.2836,62301903.000
0.2818,0.4002,0.318,62303379.000
0.2826,0.381,0.3364,62311476.000
0.2826,0.381,0.3364,62333582.000
0.2906,0.304,0.4054,62340733.000
0.2814,0.3038,0.4148,62356075.000
0.2922,0.2812,0.4266,62373743.000
0.286,0.2678,0.4462,62383506.000
