T1,T2,T3,position
0.3,0.3568,0.3432,24946657.000
0.336,0.3632,0.3008,24950777.000
0.335,0.3632,0.3018,24956377.000
0.329,0.3668,0.3042,24962699.000
0.3474,0.3598,0.2928,24989619.000
0.368,0.332,0.3,24990856.000
0.393,0.316,0.291,24991711.000
0.41,0.31,0.28,25007415.000
0.393,0.329,0.278,25033760.000
0.393,0.329,0.278,25042856.000
0.396,0.332,0.272,25043844.000
0.396,0.332,0.272,25048490.000
0.396,0.332,0.272,25049611.000
0.397,0.335,0.268,25050939.000
0.397,0.335,0.268,25053871.000
0.387,0.332,0.281,25060242.000
0.3384,0.349,0.3126,25062336.000
0.4414,0.2888,0.2698,25075666.000
0.4414,0.2888,0.2698,25078757.000
0.4351,0.3081,0.2568,25083348.000
0.4351,0.3091,0.2558,25098615.000
0.4626,0.3061,0.2313,25127562.000
0.4682,0.3086,0.2232,25136328.000
0.4832,0.2896,0.2272,25136452.000
0.478,0.345,0.177,25136668.000
0.478,0.345,0.177,25137388.000
0.4185,0.3465,0.235,25140959.000
0.4185,0.3465,0.235,25157327.000
0.3965,0.3585,0.245,25164308.000
0.364,0.353,0.283,25175186.000
0.364,0.353,0.283,25191243.000
0.4008,0.3158,0.2834,25191615.000
0.364,0.353,0.283,25208606.000
0.349,0.3605,0.2905,25221316.000
0.36,0.3555,0.2845,25229730.000
0.3554,0.3502,0.2944,25235277.000
0.3554,0.3502,0.2944,25241396.000
0.3554,0.3502,0.2944,25245037.000
0.337,0.3668,0.2962,25253861.000
0.337,0.3668,0.2962,25255019.000
0.334,0.3818,0.2842,25259923.000
0.3406,0.3666,0.2928,25266419.000
0.3406,0.3666,0.2928,25268078.000
0.3446,0.3552,0.3002,25277218.000
0.3446,0.3552,0.3002,25280913.000
0.3446,0.3552,0.3002,25289257.000
0.325,0.3704,0.3046,25289284.000
0.325,0.3704,0.3046,25293537.000
0.321,0.3804,0.2986,25326270.000
0.299,0.406,0.295,25330608.000
0.298,0.386,0.316,25331524.000
0.294,0.382,0.324,25353757.000
0.32,0.34,0.34,25368958.000
0.32,0.34,0.34,25378321.000
0.294,0.382,0.324,25399126.000
0.294,0.382,0.324,25408952.000
0.2676,0.4356,0.2968,25411348.000
0.2676,0.4356,0.2968,25440479.000
0.2676,0.4356,0.2968,25448893.000
0.2808,0.3976,0.3216,25457420.000
0.4296,0.3104,0.26,25479015.000
0.434,0.3588,0.2072,25494998.000
0.41,0.3716,0.2184,25501835.000
0.41,0.3716,0.2184,25502815.000
0.432,0.3536,0.2144,25507709.000
0.432,0.3536,0.2144,25523845.000
0.432,0.3536,0.2144,25524159.000
0.408,0.3664,0.2256,25528430.000
0.4002,0.3846,0.2152,25531255.000
0.4002,0.3846,0.2152,25542867.000
0.4034,0.355,0.2416,25549400.000
0.4034,0.355,0.2416,25555910.000
0.3496,0.3914,0.259,25559101.000
0.3172,0.3986,0.2842,25560139.000
0.2846,0.3482,0.3672,25565262.000
0.308,0.3125,0.3795,25572766.000
0.308,0.3005,0.3915,25582579.000
0.308,0.3005,0.3915,25593502.000
0.303,0.302,0.395,25633464.000
0.303,0.302,0.395,25638614.000
0.303,0.302,0.395,25639519.000
0.284,0.305,0.411,25643350.000
0.289,0.301,0.41,25681671.000
0.283,0.301,0.416,25685425.000
0.283,0.301,0.416,25692318.000
0.283,0.301,0.416,25694774.000
0.283,0.301,0.416,25699748.000
0.2998,0.3442,0.356,25701192.000
0.2998,0.3442,0.356,25712991.000
0.2768,0.3646,0.3586,25716032.000
0.2776,0.3742,0.3482,25716343.000
0.2836,0.3702,0.3462,25719162.000
0.2784,0.3846,0.337,25733792.000
0.2784,0.3846,0.337,25734578.000
0.2784,0.3846,0.337,25736700.000
0.312,0.3118,0.3762,25740687.000
0.3096,0.3228,0.3676,25742735.000
0.3394,0.3254,0.3352,25743659.000
0.3274,0.3344,0.3382,25785181.000
0.3665,0.3197,0.3138,25790408.000
0.3465,0.3189,0.3346,25793676.000
0.3465,0.3189,0.3346,25807070.000
0.3465,0.3189,0.3346,25820051.000
0.3465,0.3189,0.3346,25823003.000
0.3465,0.3189,0.3346,25851295.000
0.3465,0.3189,0.3346,25869221.000
0.3465,0.3189,0.3346,25885679.000
0.2975,0.4169,0.2856,25910198.000
0.2975,0.4169,0.2856,25911696.000
0.2965,0.4425,0.261,25912579.000
0.2965,0.4425,0.261,25920201.000
0.3065,0.4245,0.269,25933294.000
0.3013,0.4227,0.276,25934127.000
0.3013,0.4227,0.276,25945197.000
0.3013,0.4227,0.276,25953145.000
0.3292,0.364,0.3068,25955535.000
0.3067,0.3953,0.298,25967847.000
0.3067,0.3953,0.298,25973742.000
0.3067,0.3953,0.298,25979193.000
0.3067,0.3953,0.298,25993232.000
0.3067,0.3953,0.298,25993311.000
0.3224,0.3612,0.3164,26001281.000
0.3224,0.3612,0.3164,26008019.000
0.3434,0.3782,0.2784,26024478.000
0.3434,0.3782,0.2784,26031239.000
0.3434,0.3782,0.2784,26031272.000
0.3454,0.3672,0.2874,26036920.000
0.344,0.3663,0.2897,26044777.000
0.3629,0.3882,0.2489,26045063.000
0.356,0.3663,0.2777,26110083.000
0.3472,0.3665,0.2863,26123078.000
0.308,0.3959,0.2961,26128503.000
0.3138,0.3979,0.2883,26141726.000
0.3138,0.3979,0.2883,26142785.000
0.3138,0.3979,0.2883,26144876.000
0.3138,0.3959,0.2903,26145455.000
0.3138,0.3959,0.2903,26156628.000
0.3138,0.3959,0.2903,26161916.000
0.3178,0.3969,0.2853,26166316.000
0.3178,0.3889,0.2933,26188057.000
0.3178,0.3889,0.2933,26199587.000
0.285,0.446,0.269,26206458.000
0.2472,0.4976,0.2552,26213793.000
0.2185,0.5641,0.2174,26225646.000
0.19,0.5284,0.2816,26252194.000
0.1832,0.666,0.1508,26265896.000
0.1796,0.582,0.2384,26280462.000
0.1796,0.582,0.2384,26292532.000
0.1796,0.582,0.2384,26307860.000
0.1948,0.5562,0.249,26308397.000
0.1938,0.5722,0.234,26334160.000
0.213,0.5454,0.2416,26342311.000
0.171,0.628,0.201,26343671.000
0.245,0.486,0.269,26344044.000
0.2838,0.4664,0.2498,26353039.000
0.2838,0.4664,0.2498,26379734.000
0.3124,0.4502,0.2374,26414369.000
0.3628,0.2714,0.3658,26432682.000
0.3264,0.2842,0.3894,26440841.000
0.3182,0.2866,0.3952,26451789.000
0.3236,0.2842,0.3922,26452200.000
0.3584,0.3406,0.301,26484137.000
0.3518,0.3614,0.2868,26499111.000
0.3518,0.3614,0.2868,26512704.000
0.3698,0.3614,0.2688,26515846.000
0.3708,0.3604,0.2688,26519031.000
0.3698,0.3544,0.2758,26552774.000
0.3776,0.3488,0.2736,26554418.000
0.4416,0.3072,0.2512,26566213.000
0.437,0.31,0.253,26569179.000
0.337,0.311,0.352,26579580.000
0.2942,0.4036,0.3022,26583623.000
0.2942,0.4036,0.3022,26590703.000
0.2924,0.3754,0.3322,26592776.000
0.2491,0.4868,0.2641,26596305.000
0.2172,0.5238,0.259,26606085.000
0.2322,0.3894,0.3784,26618712.000
0.2322,0.3894,0.3784,26622983.000
0.2322,0.3894,0.3784,26624441.000
0.2322,0.3894,0.3784,26624466.000
0.2554,0.3858,0.3588,26636284.000
0.2484,0.4008,0.3508,26639554.000
0.2484,0.4008,0.3508,26666059.000
0.2484,0.4008,0.3508,26670025.000
0.2588,0.4061,0.3351,26673141.000
0.3148,0.3961,0.2891,26683391.000
0.3148,0.3961,0.2891,26705923.000
0.356,0.3197,0.3243,26711766.000
0.355,0.3247,0.3203,26718937.000
0.355,0.3247,0.3203,26719182.000
0.383,0.2687,0.3483,26720793.000
0.383,0.2687,0.3483,26733259.000
0.359,0.3167,0.3243,26738607.000
0.293,0.3407,0.3663,26757036.000
0.338,0.3557,0.3063,26758344.000
0.338,0.3557,0.3063,26759475.000
0.3522,0.3452,0.3026,26762322.000
0.3619,0.3195,0.3186,26773731.000
0.3619,0.3195,0.3186,26776835.000
0.3649,0.3045,0.3306,26811514.000
0.3091,0.3453,0.3456,26812818.000
0.3649,0.3045,0.3306,26831291.000
0.3649,0.3045,0.3306,26855534.000
0.3729,0.2765,0.3506,26860190.000
0.3729,0.2765,0.3506,26888151.000
0.3779,0.2585,0.3636,26896210.000
0.3886,0.2498,0.3616,26897060.000
0.3886,0.2498,0.3616,26902590.000
0.4329,0.2405,0.3266,26911677.000
0.4506,0.2553,0.2941,26919165.000
0.4506,0.2553,0.2941,26919231.000
0.4844,0.238,0.2776,26985012.000
0.4646,0.2558,0.2796,26986712.000
0.4012,0.2882,0.3106,27017132.000
0.4016,0.2862,0.3122,27020760.000
0.3828,0.3004,0.3168,27029929.000
0.4288,0.249,0.3222,27041857.000
0.4288,0.249,0.3222,27072178.000
0.2938,0.366,0.3402,27075030.000
0.2941,0.4095,0.2964,27075502.000
0.2581,0.4645,0.2774,27075524.000
0.241,0.5036,0.2554,27077068.000
0.241,0.4899,0.2691,27084121.000
0.311,0.4029,0.2861,27089855.000
0.3632,0.4041,0.2327,27096475.000
0.3927,0.3699,0.2374,27097963.000
0.4443,0.3919,0.1638,27099687.000
0.4443,0.3919,0.1638,27100129.000
0.4347,0.3739,0.1914,27104418.000
0.3477,0.4569,0.1954,27104485.000
0.3477,0.4569,0.1954,27109363.000
0.3435,0.4581,0.1984,27121504.000
0.3373,0.4551,0.2076,27122903.000
0.3381,0.4525,0.2094,27130065.000
0.3245,0.4145,0.261,27134277.000
0.3353,0.4253,0.2394,27134304.000
0.3353,0.4253,0.2394,27136481.000
0.3353,0.4253,0.2394,27146349.000
0.2741,0.5117,0.2142,27154952.000
0.3287,0.4339,0.2374,27160922.000
0.3277,0.4349,0.2374,27166133.000
0.3277,0.4349,0.2374,27171431.000
0.3331,0.4403,0.2266,27178259.000
0.3331,0.4323,0.2346,27181295.000
0.3331,0.4323,0.2346,27199482.000
0.3163,0.4529,0.2308,27202906.000
0.3163,0.4529,0.2308,27209409.000
0.3379,0.4399,0.2222,27212936.000
0.3228,0.4409,0.2363,27214992.000
0.2356,0.5511,0.2133,27217656.000
0.274,0.5102,0.2158,27219315.000
0.258,0.5182,0.2238,27219370.000
0.258,0.4942,0.2478,27232172.000
0.258,0.4942,0.2478,27268875.000
0.258,0.4942,0.2478,27269594.000
0.258,0.4942,0.2478,27272206.000
0.3069,0.371,0.3221,27297945.000
0.2925,0.3806,0.3269,27302048.000
0.2565,0.3746,0.3689,27303776.000
0.2673,0.4859,0.2468,27317815.000
0.2533,0.5139,0.2328,27322147.000
0.2285,0.548,0.2235,27348179.000
0.2086,0.6018,0.1896,27352874.000
0.2052,0.6164,0.1784,27355157.000
0.264,0.5032,0.2328,27359724.000
0.264,0.5032,0.2328,27367883.000
0.2868,0.4856,0.2276,27371277.000
0.3408,0.4342,0.225,27373756.000
0.3408,0.4342,0.225,27381407.000
0.3702,0.404,0.2258,27382903.000
0.3962,0.3614,0.2424,27385302.000
0.3854,0.3678,0.2468,27390235.000
0.3854,0.3678,0.2468,27400262.000
0.3854,0.3678,0.2468,27404998.000
0.377,0.338,0.285,27406467.000
0.4437,0.2649,0.2914,27410800.000
0.4437,0.2649,0.2914,27429396.000
0.4437,0.2649,0.2914,27441209.000
0.4741,0.2735,0.2524,27443624.000
0.4413,0.3023,0.2564,27447584.000
0.4412,0.3018,0.257,27463091.000
0.4412,0.3018,0.257,27470813.000
0.4412,0.3018,0.257,27481422.000
0.4422,0.2988,0.259,27486880.000
0.4372,0.3062,0.2566,27495956.000
0.4606,0.2712,0.2682,27503874.000
0.4083,0.3073,0.2844,27511970.000
0.4083,0.3073,0.2844,27518355.000
0.4083,0.3073,0.2844,27520050.000
0.4437,0.2863,0.27,27527497.000
0.4437,0.2863,0.27,27531502.000
0.4207,0.3035,0.2758,27533870.000
0.4606,0.2824,0.257,27541501.000
0.4606,0.2824,0.257,27544149.000
0.4606,0.2824,0.257,27550907.000
0.467,0.2778,0.2552,27557902.000
0.4949,0.2579,0.2472,27567421.000
0.4949,0.2579,0.2472,27580971.000
0.489,0.2376,0.2734,27598346.000
0.5084,0.217,0.2746,27600149.000
0.5022,0.206,0.2918,27616231.000
0.4476,0.2088,0.3436,27627055.000
0.4476,0.2088,0.3436,27629362.000
0.4476,0.2088,0.3436,27637622.000
0.4476,0.2088,0.3436,27638194.000
0.4564,0.226,0.3176,27649254.000
0.4564,0.226,0.3176,27665503.000
0.4564,0.226,0.3176,27666028.000
0.4128,0.2712,0.316,27692842.000
0.4128,0.2712,0.316,27718719.000
0.4016,0.2784,0.32,27722545.000
0.4016,0.2784,0.32,27726032.000
0.3944,0.3128,0.2928,27736185.000
0.5,0.292,0.208,27746315.000
0.5,0.292,0.208,27750005.000
0.4528,0.288,0.2592,27755075.000
0.4318,0.323,0.2452,27760308.000
0.4114,0.3338,0.2548,27760928.000
0.4218,0.3018,0.2764,27766280.000
0.4218,0.3018,0.2764,27767765.000
0.4198,0.3018,0.2784,27783414.000
0.4194,0.2734,0.3072,27784111.000
0.4532,0.2642,0.2826,27784293.000
0.4192,0.2626,0.3182,27785248.000
0.3732,0.2986,0.3282,27788891.000
0.4904,0.2666,0.243,27790857.000
0.435,0.2918,0.2732,27833949.000
0.435,0.2918,0.2732,27834717.000
0.4766,0.268,0.2554,27837191.000
0.4756,0.268,0.2564,27837899.000
0.468,0.2816,0.2504,27844975.000
0.468,0.2816,0.2504,27859944.000
0.452,0.268,0.28,27862101.000
0.4402,0.2548,0.305,27870134.000
0.4402,0.2548,0.305,27880300.000
0.4402,0.2548,0.305,27904390.000
0.4402,0.2548,0.305,27906015.000
0.4402,0.2528,0.307,27906331.000
0.2288,0.4118,0.3594,27919947.000
0.2718,0.4128,0.3154,27920380.000
0.3316,0.3644,0.304,27934768.000
0.2974,0.3792,0.3234,27934857.000
0.2266,0.4356,0.3378,27940802.000
0.2266,0.4356,0.3378,27948739.000
0.2266,0.4356,0.3378,27964541.000
0.2266,0.4356,0.3378,27969657.000
0.1966,0.4514,0.352,27987369.000
0.2279,0.4095,0.3626,27997035.000
0.2693,0.3489,0.3818,27999296.000
0.2399,0.3513,0.4088,28007591.000
0.2514,0.3163,0.4323,28010594.000
0.2404,0.3123,0.4473,28023218.000
0.2722,0.3506,0.3772,28024551.000
0.2766,0.3212,0.4022,28035221.000
0.296,0.3556,0.3484,28041445.000
0.296,0.3556,0.3484,28044682.000
0.2787,0.4068,0.3145,28052007.000
0.2805,0.3962,0.3233,28059089.000
0.2779,0.4148,0.3073,28060468.000
0.2786,0.4104,0.311,28086107.000
0.267,0.4352,0.2978,28100005.000
0.267,0.4352,0.2978,28100732.000
0.2488,0.4988,0.2524,28103150.000
0.2488,0.4988,0.2524,28114164.000
0.2515,0.4954,0.2531,28123216.000
0.2169,0.54,0.2431,28129848.000
0.2425,0.5024,0.2551,28130726.000
0.2425,0.5024,0.2551,28131401.000
0.2702,0.4592,0.2706,28154318.000
0.2718,0.4718,0.2564,28171050.000
0.2752,0.4518,0.273,28189293.000
0.2752,0.4518,0.273,28192969.000
0.2722,0.4628,0.265,28197056.000
0.2718,0.4472,0.281,28216286.000
0.2718,0.4472,0.281,28218381.000
0.3246,0.3708,0.3046,28223817.000
0.3246,0.3708,0.3046,28223902.000
0.323,0.374,0.303,28228255.000
0.3136,0.3687,0.3177,28238779.000
0.2664,0.4523,0.2813,28242012.000
0.2692,0.4504,0.2804,28260785.000
0.2944,0.4384,0.2672,28280364.000
0.2944,0.4384,0.2672,28283439.000
0.2998,0.414,0.2862,28289784.000
0.2998,0.414,0.2862,28375039.000
0.2994,0.4076,0.293,28380264.000
0.2958,0.3922,0.312,28392780.000
0.2994,0.4076,0.293,28397652.000
0.3422,0.336,0.3218,28418733.000
0.3422,0.336,0.3218,28422855.000
0.3422,0.336,0.3218,28422861.000
0.3422,0.336,0.3218,28452767.000
0.3402,0.338,0.3218,28506276.000
0.3504,0.3147,0.3349,28513524.000
0.2884,0.3033,0.4083,28516262.000
0.2884,0.3033,0.4083,28567217.000
0.3464,0.3287,0.3249,28575998.000
0.3614,0.3202,0.3184,28588745.000
0.3614,0.3202,0.3184,28606148.000
0.3588,0.3237,0.3175,28607228.000
0.3628,0.3217,0.3155,28618128.000
0.3628,0.3217,0.3155,28635850.000
0.331,0.3413,0.3277,28642723.000
0.2968,0.3853,0.3179,28649339.000
0.2968,0.3853,0.3179,28656257.000
0.2976,0.3844,0.318,28666909.000
0.299,0.396,0.305,28687361.000
0.301,0.402,0.297,28691110.000
0.303,0.4,0.297,28693305.000
0.233,0.444,0.323,28696053.000
0.233,0.448,0.319,28707170.000
0.233,0.448,0.319,28712995.000
0.233,0.448,0.319,28718743.000
0.2303,0.4507,0.319,28720991.000
0.2303,0.4507,0.319,28724919.000
0.2191,0.4747,0.3062,28729004.000
0.2191,0.4727,0.3082,28729635.000
0.2523,0.4295,0.3182,28735070.000
0.2257,0.4712,0.3031,28739484.000
0.2115,0.514,0.2745,28756727.000
0.2187,0.499,0.2823,28777136.000
0.2167,0.501,0.2823,28777345.000
0.2126,0.5138,0.2736,28778962.000
0.2164,0.5092,0.2744,28798625.000
0.1612,0.6256,0.2132,28812311.000
0.2076,0.5988,0.1936,28816799.000
0.2076,0.5988,0.1936,28826541.000
0.1612,0.6256,0.2132,28827385.000
0.1612,0.6256,0.2132,28862152.000
0.1628,0.6164,0.2208,28864410.000
0.13,0.706,0.164,28876777.000
0.162,0.622,0.216,28916339.000
0.192,0.64,0.168,28924789.000
0.168,0.67,0.162,28931278.000
0.168,0.67,0.162,28933579.000
0.284,0.45,0.266,28943487.000
0.3276,0.3808,0.2916,28944012.000
0.3396,0.3848,0.2756,28947700.000
0.3336,0.3728,0.2936,28950603.000
0.324,0.336,0.34,28953449.000
0.279,0.363,0.358,28958989.000
0.261,0.412,0.327,28960466.000
0.266,0.411,0.323,28972675.000
0.266,0.411,0.323,28982408.000
0.2754,0.3618,0.3628,28986333.000
0.3198,0.3042,0.376,28989977.000
0.2992,0.3052,0.3956,28996691.000
0.2932,0.3132,0.3936,28998354.000
0.2759,0.2799,0.4442,29005729.000
0.2759,0.2799,0.4442,29026428.000
0.2599,0.2859,0.4542,29032246.000
0.3879,0.2459,0.3662,29032728.000
0.3517,0.2477,0.4006,29042741.000
0.3124,0.2714,0.4162,29047397.000
0.3124,0.2714,0.4162,29051578.000
0.337,0.293,0.37,29074619.000
0.2958,0.2812,0.423,29084086.000
0.2958,0.2812,0.423,29109820.000
0.3028,0.2712,0.426,29119326.000
0.3902,0.2834,0.3264,29133130.000
0.3902,0.2834,0.3264,29135148.000
0.3922,0.2834,0.3244,29137030.000
0.335,0.309,0.356,29138725.000
0.3276,0.3466,0.3258,29148449.000
0.3436,0.3236,0.3328,29158967.000
0.3436,0.3236,0.3328,29159941.000
0.3436,0.3236,0.3328,29163603.000
0.3408,0.3188,0.3404,29187583.000
0.3538,0.3188,0.3274,29196501.000
0.3538,0.3188,0.3274,29207411.000
0.3538,0.3188,0.3274,29213260.000
0.3508,0.3188,0.3304,29222529.000
0.362,0.344,0.294,29242602.000
0.326,0.386,0.288,29281813.000
0.326,0.39,0.284,29286390.000
0.326,0.39,0.284,29287029.000
0.342,0.37,0.288,29300517.000
0.342,0.37,0.288,29304049.000
0.3294,0.3424,0.3282,29308289.000
0.3294,0.3424,0.3282,29318285.000
0.328,0.34,0.332,29329665.000
0.308,0.362,0.33,29342962.000
0.3122,0.3692,0.3186,29354128.000
0.2598,0.4148,0.3254,29405099.000
0.2246,0.4892,0.2862,29415065.000
0.215,0.5,0.285,29422051.000
0.235,0.458,0.307,29444966.000
0.225,0.426,0.349,29453508.000
0.225,0.426,0.349,29461309.000
0.237,0.484,0.279,29474307.000
0.233,0.496,0.271,29486647.000
0.233,0.498,0.269,29511583.000
0.233,0.498,0.269,29514310.000
0.22,0.525,0.255,29519242.000
0.22,0.525,0.255,29565725.000
0.208,0.525,0.267,29577643.000
0.208,0.525,0.267,29579610.000
0.208,0.525,0.267,29596166.000
0.211,0.498,0.291,29645509.000
0.211,0.498,0.291,29648041.000
0.211,0.536,0.253,29650278.000
0.2542,0.4486,0.2972,29654269.000
0.2542,0.4486,0.2972,29657270.000
0.297,0.362,0.341,29665221.000
0.324,0.274,0.402,29668746.000
0.324,0.274,0.402,29670917.000
0.266,0.246,0.488,29690152.000
0.267,0.246,0.487,29691122.000
0.291,0.158,0.551,29694158.000
0.293,0.15,0.557,29697161.000
0.2735,0.21,0.5165,29699052.000
0.2735,0.21,0.5165,29711388.000
0.2689,0.205,0.5261,29711762.000
0.2593,0.2268,0.5139,29718045.000
0.2693,0.2398,0.4909,29722736.000
0.2693,0.2398,0.4909,29741175.000
0.2693,0.2398,0.4909,29753014.000
0.2803,0.305,0.4147,29757981.000
0.2803,0.305,0.4147,29762682.000
0.2913,0.3086,0.4001,29779818.000
0.2913,0.3086,0.4001,29802153.000
0.2668,0.3545,0.3787,29812627.000
0.2668,0.3565,0.3767,29814890.000
0.2668,0.3565,0.3767,29824065.000
0.2666,0.359,0.3744,29833429.000
0.2656,0.36,0.3744,29847871.000
0.2656,0.36,0.3744,29849475.000
0.2646,0.36,0.3754,29859492.000
0.2646,0.36,0.3754,29861616.000
0.1902,0.3838,0.426,29870595.000
0.2022,0.3856,0.4122,29871743.000
0.2082,0.4076,0.3842,29900370.000
0.2082,0.4076,0.3842,29908203.000
0.1832,0.3996,0.4172,29935982.000
0.1832,0.3996,0.4172,29946782.000
0.2074,0.3596,0.433,29948189.000
0.2099,0.3533,0.4368,29949970.000
0.2082,0.355,0.4368,29954815.000
0.2082,0.355,0.4368,29955798.000
0.2082,0.355,0.4368,29956112.000
0.2082,0.355,0.4368,29966837.000
0.1982,0.3202,0.4816,29973062.000
0.2012,0.3212,0.4776,29980948.000
0.2012,0.3212,0.4776,29989006.000
0.2089,0.3531,0.438,29991206.000
0.2089,0.3531,0.438,29993509.000
0.2209,0.3431,0.436,29994511.000
0.2135,0.3972,0.3893,29994758.000
0.2102,0.417,0.3728,29999204.000
0.2222,0.405,0.3728,30001609.000
0.2334,0.3906,0.376,30023958.000
0.2334,0.3906,0.376,30027495.000
0.2604,0.3696,0.37,30047812.000
0.2234,0.4006,0.376,30051351.000
0.1814,0.366,0.4526,30051735.000
0.1794,0.376,0.4446,30062037.000
0.1766,0.4368,0.3866,30072791.000
0.1854,0.393,0.4216,30078000.000
0.1864,0.434,0.3796,30085209.000
0.2112,0.4184,0.3704,30098294.000
0.1918,0.4354,0.3728,30108373.000
0.2081,0.3976,0.3943,30130542.000
0.2231,0.3956,0.3813,30140996.000
0.2251,0.3956,0.3793,30193184.000
0.1981,0.4116,0.3903,30193927.000
0.1971,0.4116,0.3913,30197137.000
0.1971,0.4116,0.3913,30247565.000
0.2088,0.3999,0.3913,30248697.000
0.2088,0.3999,0.3913,30249785.000
0.2913,0.397,0.3117,30255681.000
0.2897,0.3706,0.3397,30257826.000
0.2897,0.3706,0.3397,30267840.000
0.2864,0.38,0.3336,30288594.000
0.2754,0.382,0.3426,30289982.000
0.2754,0.382,0.3426,30290206.000
0.2838,0.3432,0.373,30297877.000
0.2848,0.3302,0.385,30299097.000
0.2536,0.3406,0.4058,30312888.000
0.2534,0.3278,0.4188,30330903.000
0.2534,0.3278,0.4188,30353704.000
0.2536,0.3406,0.4058,30355661.000
0.3006,0.3156,0.3838,30360409.000
0.3006,0.3156,0.3838,30367298.000
0.2906,0.3722,0.3372,30367922.000
0.2916,0.3692,0.3392,30391356.000
0.32,0.295,0.385,30391926.000
0.315,0.286,0.399,30392223.000
0.312,0.289,0.399,30410607.000
0.316,0.2106,0.4734,30419947.000
0.3176,0.2178,0.4646,30420335.000
0.36,0.223,0.417,30420809.000
0.363,0.223,0.414,30425318.000
0.357,0.223,0.42,30447441.000
0.357,0.223,0.42,30461387.000
0.353,0.262,0.385,30496274.000
0.415,0.252,0.333,30504118.000
0.4009,0.26,0.3391,30507403.000
0.404,0.2392,0.3568,30511762.000
0.404,0.2392,0.3568,30528301.000
0.404,0.2332,0.3628,30531678.000
0.404,0.2332,0.3628,30548199.000
0.404,0.2332,0.3628,30550847.000
0.404,0.2332,0.3628,30556468.000
0.404,0.2332,0.3628,30558163.000
0.404,0.2332,0.3628,30561439.000
0.404,0.2332,0.3628,30579891.000
0.4146,0.238,0.3474,30582390.000
0.3054,0.3132,0.3814,30605989.000
0.275,0.3026,0.4224,30632573.000
0.2804,0.2828,0.4368,30644295.000
0.3236,0.2432,0.4332,30646748.000
0.3236,0.2432,0.4332,30648380.000
0.298,0.312,0.39,30650755.000
0.298,0.312,0.39,30659425.000
0.298,0.312,0.39,30679629.000
0.2882,0.3104,0.4014,30681977.000
0.2882,0.3104,0.4014,30693369.000
0.2882,0.3104,0.4014,30704741.000
0.2252,0.3228,0.452,30712379.000
0.2236,0.3028,0.4736,30719555.000
0.2284,0.3292,0.4424,30737329.000
0.2228,0.3056,0.4716,30758140.000
0.2276,0.3052,0.4672,30765315.000
0.2276,0.3052,0.4672,30776276.000
0.2276,0.3052,0.4672,30776784.000
0.2276,0.3052,0.4672,30777612.000
0.226,0.2684,0.5056,30798320.000
0.214,0.2684,0.5176,30804006.000
0.1908,0.308,0.5012,30809630.000
0.1736,0.32,0.5064,30820075.000
0.2016,0.3064,0.492,30822166.000
0.2092,0.3596,0.4312,30891713.000
0.2092,0.3596,0.4312,30896014.000
0.2092,0.3596,0.4312,30900950.000
0.2092,0.3596,0.4312,30909500.000
0.2092,0.3596,0.4312,30913158.000
0.228,0.3916,0.3804,30915960.000
0.188,0.4184,0.3936,30919131.000
0.2268,0.4276,0.3456,30929427.000
0.2464,0.4116,0.342,30945290.000
0.2464,0.4116,0.342,30953472.000
0.2804,0.3064,0.4132,30954686.000
0.2804,0.3064,0.4132,30967524.000
0.2614,0.2824,0.4562,30973250.000
0.2614,0.2824,0.4562,30987390.000
0.2614,0.2824,0.4562,30991520.000
0.285,0.22,0.495,30993987.000
0.231,0.22,0.549,31004736.000
0.231,0.22,0.549,31017623.000
0.181,0.25,0.569,31026578.000
0.1776,0.3087,0.5137,31035238.000
0.1776,0.3087,0.5137,31044318.000
0.1936,0.3267,0.4797,31053984.000
0.1936,0.3267,0.4797,31055465.000
0.2296,0.2817,0.4887,31068744.000
0.1852,0.4605,0.3543,31081307.000
0.1852,0.4605,0.3543,31114086.000
0.2158,0.4854,0.2988,31115574.000
0.2153,0.5084,0.2763,31118176.000
0.3061,0.6308,0.0631,31122459.000
0.3061,0.6308,0.0631,31123497.000
0.3061,0.6308,0.0631,31137533.000
0.2265,0.442,0.3315,31140824.000
0.2214,0.4522,0.3264,31142610.000
0.196,0.657,0.147,31168030.000
0.3766,0.4498,0.1736,31200024.000
0.4207,0.3616,0.2177,31218637.000
0.4207,0.3616,0.2177,31221422.000
0.4207,0.3616,0.2177,31227018.000
0.4207,0.3616,0.2177,31272145.000
0.4302,0.3426,0.2272,31276044.000
0.4302,0.3426,0.2272,31279340.000
0.4302,0.3426,0.2272,31287914.000
0.4598,0.3084,0.2318,31299918.000
0.4608,0.3104,0.2288,31308496.000
0.472,0.288,0.24,31352689.000
0.474,0.286,0.24,31370157.000
0.474,0.286,0.24,31371308.000
0.474,0.286,0.24,31374936.000
0.4644,0.3052,0.2304,31386504.000
0.4644,0.3052,0.2304,31388514.000
0.4608,0.3104,0.2288,31396688.000
0.4596,0.3128,0.2276,31400765.000
0.5208,0.2584,0.2208,31400773.000
0.5208,0.2584,0.2208,31400874.000
0.526,0.26,0.214,31416897.000
0.502,0.276,0.222,31417071.000
0.4972,0.2716,0.2312,31421611.000
0.4552,0.2936,0.2512,31423735.000
0.466,0.272,0.262,31448549.000
0.466,0.272,0.262,31449046.000
0.466,0.272,0.262,31451683.000
0.466,0.272,0.262,31451707.000
